SMA200,SMA200RATE,EMA50,EMA50RATE,RSI14,WilliamsPctR10,WilliamsPctR60,SOSC20,SOSC20RATE,CCI20,VMA200,VMA200RATE,label
0.367595230049,0.94016534343,0.0602286948674,0.17631925685,0.00165814099985,0.631756756757,0.913860610807,0.453113411079,0.871029076238,0.137276819431,0.953421732917,0.340778450743,hold
0.382875488823,0.931075122324,0.0735302405766,0.151650462735,0.00162126358568,0.432432432432,0.874349442379,0.526495259866,0.870897808714,0.139224964476,0.947644030568,0.332904555924,hold
0.397214309854,0.918058652579,0.0851070400374,0.140983733369,0.00091486730851,0.488215488215,0.886988847584,0.483189647063,0.871114312247,0.137873454344,0.940582394364,0.348999195024,hold
0.411408294308,0.903715259251,0.0982611253467,0.138527662657,0.00160327337621,0.784511784512,0.952416356877,0.371099108071,0.875063982204,0.13749065768,0.937210223262,0.337831234267,hold
0.426712692512,0.889325051828,0.11546380928,0.146759437512,0.00138291180061,0.749206349206,0.94126394052,0.378171095388,0.876521094238,0.137885459863,0.931284942309,0.363318744601,hold
0.442692994738,0.870527779742,0.132803144998,0.188021286266,0.00160636093125,0.698412698413,0.92936802974,0.390702085011,0.875244679345,0.138101921811,0.922489257507,0.406388507707,hold
0.457369767779,0.847141711429,0.150321594919,0.223897550992,0.00162280655819,0.806349206349,0.954646840149,0.364073732061,0.877951043276,0.137845150782,0.916701716585,0.40461804332,hold
0.472819002559,0.829352510978,0.169976290529,0.24194033693,0.00255243480304,0.573770491803,0.884014869888,0.438476482951,0.872255585509,0.138023247106,0.910872361725,0.430764535067,hold
0.484212813209,0.81718248334,0.18686398052,0.230194675771,0.00151622229601,0.590785907859,0.887732342007,0.434560548693,0.871816601153,0.136578515036,0.911521707583,0.421052483722,hold
0.497248105055,0.809313665158,0.204563860776,0.187524294829,0.00150032801464,0.433604336043,0.844609665428,0.479985386078,0.871429997299,0.137340834508,0.89881273013,0.458573371329,hold
0.508762612852,0.807318817401,0.220839319891,0.15469290447,0.00122983348869,0.360433604336,0.824535315985,0.501131431068,0.869911124067,0.132610684134,0.889402134479,0.481544684901,hold
0.517983874861,0.811847101085,0.237002832629,0.0803045483252,0.00277160478416,0.441734417344,0.846840148699,0.44680990816,0.870111128461,0.146391147076,0.882251951112,0.477237623037,sell
0.525901607686,0.825650775997,0.255077926259,0.0456533293362,0.00160041214821,0.990445859873,0.997674418605,0.228239683838,0.867460490632,0.132183812462,0.876370943741,0.481461920419,sell
0.537971322358,0.832521098721,0.279947778945,0.0361558629689,0.00130276153732,0.916363636364,0.981376518219,0.340127560713,0.878328079512,0.137638002755,0.872322370703,0.479607226094,sell
