SMA200,SMA200RATE,EMA50,EMA50RATE,RSI14,WilliamsPctR10,WilliamsPctR60,SOSC20,SOSC20RATE,CCI20,VMA200,VMA200RATE,label
0.359656045062,0.774910152366,0.455180418488,0.275547778984,0.461573605371,0.680327868852,0.892915111183,0.450826363027,0.00130261118975,0.889880545446,0.671541625054,0.32409700054,hold
0.364862535942,0.760594374098,0.460648681701,0.299936313709,0.462367975691,0.401639344262,0.799559054266,0.496381299606,0.00130816997297,0.889770016673,0.665882000008,0.335672964136,hold
0.369914827614,0.747617209591,0.465029447914,0.341328759103,0.462989657853,0.467213114754,0.821525185305,0.485662490999,0.00130695083714,0.889789368268,0.66536973255,0.326212736913,hold
0.375502281241,0.728965309461,0.469776816889,0.374671861292,0.467649670069,0.483606557377,0.827016718065,0.480288790199,0.00130622204451,0.889291943267,0.658567853603,0.338273294352,hold
0.381207651909,0.711532602595,0.474758100314,0.403442293926,0.477362937931,0.532786885246,0.810088095424,0.466485451317,0.00131599258505,0.88927710826,0.657366360471,0.335766031004,hold
0.386976516368,0.694438329206,0.479999972642,0.440025147143,0.461183399237,0.467213114754,0.788986772693,0.474776033526,0.00132094177686,0.889318233026,0.66346002681,0.299505837749,hold
0.391275953087,0.68118377248,0.485076326558,0.48380761073,0.461087421144,0.401639344262,0.767885449962,0.482276968741,0.0013164396317,0.889120556731,0.660444901819,0.319549709288,hold
0.395484684391,0.66818220609,0.48994475652,0.521356344291,0.461218470644,0.415254237288,0.802304820646,0.474822010961,0.00132653029668,0.88839265685,0.653726565378,0.352378683353,hold
0.400019955192,0.654458009443,0.495068987663,0.574140660659,0.460964960265,0.85593220339,0.924687550722,0.391537785439,0.0010457780017,0.88734816488,0.640117870881,0.389348801157,hold
0.405326222029,0.636304633309,0.502057010833,0.604355396212,0.460915889634,0.663157894737,0.835254017205,0.420807769374,0.00138742353203,0.887538294383,0.628757609013,0.418747975672,hold
0.410106397453,0.620849568668,0.507740721565,0.637151405208,0.460897171054,0.827731092437,0.785830222366,0.443879951675,0.0013584938378,0.887858615243,0.618213405534,0.451633579527,hold
0.414696091504,0.607625520583,0.5126337741,0.678989907365,0.46089600949,0.710084033613,0.719931829248,0.474822010961,0.00133209478962,0.887942213967,0.610972548692,0.481218020787,hold
0.418288025978,0.596764993232,0.516550131218,0.711633189986,0.460924882021,0.735294117647,0.734052913488,0.468191569685,0.00133653128992,0.886082588324,0.60798324593,0.477612350726,buy
0.422006948035,0.586937391111,0.520649789716,0.742552127005,0.460930588038,0.810924369748,0.776416166207,0.448300245858,0.00134367770109,0.884317080503,0.603231955768,0.493863024027,buy
0.425653305759,0.57814796409,0.525421781265,0.760125480783,0.460953793445,0.825910931174,0.781123194287,0.446090098767,0.00134639385395,0.880731531162,0.597019810966,0.504433816424,hold
0.429363157274,0.570062023277,0.530124008856,0.775108028487,0.460953793445,0.823529411765,0.769355624087,0.451615466496,0.00134265844703,0.878636506179,0.593931396413,0.508411372657,buy
0.433045797165,0.562572088991,0.534735953677,0.792732085699,0.460952280177,0.888086642599,0.825319763736,0.432829216215,0.00133731048055,0.859769697676,0.592668005878,0.512250587596,buy
0.436383756474,0.555287224741,0.540159759465,0.786439135961,0.461025349856,0.975352112676,0.884278427843,0.395153472177,0.000680956142128,0.966382295325,0.589528706344,0.516485896064,buy
0.440329442071,0.548322914422,0.546673798094,0.789982884378,0.460932735622,0.937062937063,0.841644164416,0.0,0.00129751339918,0.0,0.578188190887,0.539139693028,hold
0.444021152503,0.54130636432,0.552715904062,0.75357505395,0.461532598833,0.780701754386,0.470117011701,0.461638757921,0.00133255334451,0.897093712628,0.553177083531,0.613830399242,hold
0.44581711974,0.544007391785,0.55240333417,0.754103773554,0.461282176224,0.958041958042,0.516504930811,0.401186153525,0.0019553254857,0.895602673526,0.55131028826,0.586171808332,buy
0.447776356726,0.54673764757,0.552845172573,0.736939431212,0.461594659098,0.791044776119,0.466483810543,0.487405570256,0.00132471692142,0.893568866383,0.548066560593,0.590822341424,buy
0.44887389226,0.554586311973,0.552176259325,0.739770085382,0.464521686274,0.899224806202,0.485884399251,0.461278474277,0.00133513040399,0.900482081802,0.545262950038,0.577393990701,buy
0.450379602166,0.560105448936,0.551885576165,0.744147248656,0.463061258772,0.937984496124,0.495584693604,0.448214926287,0.00134970964283,0.899037552377,0.543414761961,0.574243615772,buy
0.452021370196,0.564496518618,0.551897887452,0.748549780188,0.465057095774,0.867346938776,0.425742574257,0.542272471812,0.00131709969162,0.897024828658,0.538490310968,0.574602525035,buy
0.453109835188,0.57023849642,0.550723527485,0.74418592645,0.463486133336,0.571428571429,0.369480867006,0.618041050152,0.0013117802205,0.889079729801,0.541549865383,0.545798952505,hold
0.454162018014,0.577386528669,0.548626504969,0.74546477311,0.464360861163,0.526315789474,0.396641691196,0.581463115781,0.00131147961755,0.888694005032,0.544853212019,0.552626511461,buy
0.455359329506,0.584958579661,0.547113584616,0.748102102751,0.46381469184,0.300751879699,0.338439925074,0.683961120151,0.00130771146941,0.877627670675,0.542799585325,0.545266173403,hold
0.456230101499,0.592466828314,0.544647907457,0.748988449549,0.495471036407,0.353383458647,0.352020337169,0.677084878606,0.00130647074383,0.887646436031,0.540529887332,0.543173687458,buy
0.457227861076,0.603321322976,0.542561144348,0.723510180339,0.46622256515,0.315789473684,0.342320042815,0.690846028244,0.00130598899457,0.888128765952,0.539907495661,0.513580905188,buy
0.458579371774,0.614046744656,0.540338273123,0.689419553489,0.478179073656,0.0579710144928,0.27635804121,0.791736680761,0.00130498257237,0.886863841041,0.541388856189,0.471079545218,hold
0.459504567018,0.626803965917,0.536987551237,0.66768068625,0.464404597062,0.186440677966,0.346200160557,0.74946593291,0.00130541798579,0.88801124144,0.537512483909,0.459574543276,hold
0.460810725008,0.639103813916,0.535099820597,0.642560862876,0.467895909022,0.106796116505,0.35396039604,0.766638581944,0.00130592013881,0.887284334969,0.537545900911,0.42317315021,hold
0.462298293831,0.651710480896,0.533373504606,0.636508106576,0.46877768534,0.230769230769,0.444867488525,0.716343922184,0.00130623324554,0.886540359959,0.534555079194,0.376005855107,buy
0.464021696736,0.662314160283,0.53245494582,0.62157478023,0.456502119494,0.241758241758,0.446652480523,0.722147210775,0.00130614532238,0.885291464899,0.532701954515,0.337856774956,buy
