SMA200,SMA200RATE,EMA50,EMA50RATE,RSI14,WilliamsPctR10,WilliamsPctR60,SOSC20,SOSC20RATE,CCI20,VMA200,VMA200RATE,label
0.0,1.0,0.0,0.865457651247,0.0033760150777,0.436507936508,0.865625,0.867854687362,0.922522782794,0.0216593983913,0.981270114484,0.310917311444,hold
0.00456530988745,0.990392103771,0.000693801654389,0.863700996686,0.00338986440508,0.53488372093,0.8875,0.854864001774,0.922456809005,0.0214444162826,0.981869603137,0.293425869653,hold
0.0092061880566,0.979339781669,0.00151701197047,0.855492543895,0.0033848815288,0.315789473684,0.8453125,0.872050350293,0.922440518954,0.0221633101143,0.983792919248,0.26178578674,hold
0.0136942868736,0.970760540473,0.00226777977873,0.850264313808,0.00341511021245,0.472602739726,0.870624048706,0.858318383822,0.922719228628,0.0212901799871,0.984926588867,0.235095674234,hold
0.0183425575921,0.960003992149,0.003107125017,0.852602615072,0.00344238358409,0.561643835616,0.890410958904,0.847708951272,0.922741952265,0.0212198118949,0.988763297344,0.24009003255,sell
0.0231386792964,0.947240905589,0.00406545158629,0.852216428733,0.00319794544898,0.671232876712,0.914764079148,0.834651188134,0.922886378879,0.0210656795153,0.993191649992,0.224180513216,sell
0.0279651925923,0.934731828168,0.00512947836016,0.850728151193,0.00364739615562,0.794520547945,0.942161339422,0.819961204604,0.923017627943,0.0209315231484,0.998915287518,0.188658596509,sell
0.0329370926911,0.920596958153,0.00638800229138,0.843751874627,0.0035592525566,0.787671232877,0.940639269406,0.8207773148,0.923034564683,0.0207108763145,1.0,0.16428797249,sell
0.0378662802828,0.907578532393,0.00769152838654,0.834477490906,0.00329506533233,0.41095890411,0.858006042296,0.857296106759,0.921628471391,0.020175560547,0.994896832757,0.151000275401,sell
0.0427322205082,0.896045573299,0.00864754996695,0.818982350151,1.0,0.479452054795,0.873111782477,0.835267208656,0.922586499912,0.0216170279505,0.985135932611,0.130121664645,sell
0.0475611979873,0.886708415764,0.00971827218472,0.824051064352,0.00339983000815,0.828767123288,0.950151057402,0.811109205438,0.923822786247,0.0210727351902,0.973162793634,0.126759571454,hold
0.0525092776494,0.873840883767,0.0111199249496,0.830509709368,0.00339152535276,0.917808219178,0.969788519637,0.804951283049,0.922922568336,0.0210373996422,0.965172005893,0.128343550398,hold
0.0573793248467,0.862053101662,0.0126379247724,0.825428653824,0.00280521674444,0.531746031746,0.868580060423,0.836688267669,0.922407739721,0.0211923974712,0.947086124111,0.162114137552,sell
0.0621278056778,0.853738186674,0.0138466170392,0.822672032756,0.0031872417198,0.489361702128,0.848942598187,0.842846190058,0.922309919467,0.0210769346551,0.940225792586,0.150537303388,sell
0.0668754651146,0.845838277839,0.0150504798054,0.82483300266,0.00333243042622,0.72602739726,0.897280966767,0.827688227254,0.921696909368,0.021008421861,0.933615444899,0.154370377164,sell
0.0717019784105,0.837258813628,0.0164703529586,0.82366139839,0.00338423631653,0.698630136986,0.891238670695,0.822497261387,0.92205010634,0.0209959402767,0.925369758704,0.14672796166,sell
0.0765818823402,0.828888421181,0.0179411553899,0.828896988121,0.0034034538144,0.787671232877,0.910876132931,0.815164567179,0.922765787069,0.021037453381,0.920140890702,0.154758703883,sell
0.0814560365093,0.81999829352,0.0195164506508,0.83658846887,0.00340593785991,0.739726027397,0.902366863905,0.817500330844,0.923988579745,0.021065704422,0.9136053964,0.170924579602,sell
0.0863236195236,0.810298474125,0.0210981120714,0.844733912056,0.00348387977406,0.687898089172,0.90350877193,0.817500330844,0.923647650643,0.020985529915,0.903724844254,0.191309720315,sell
0.0911369905096,0.800530113621,0.0227836077532,0.848113196571,0.00341451579679,0.665048543689,0.899122807018,0.814790846372,0.924544161063,0.0209548360735,0.892197423153,0.231663090358,sell
0.0959306480309,0.791994323341,0.0244865554938,0.853849417902,0.00338728069767,0.594405594406,0.830409356725,0.825410708155,0.924362703415,0.0210324809144,0.887636659407,0.22824846101,hold
0.10064873727,0.782648604189,0.0259709683357,0.869470929929,0.00338434380536,0.737762237762,0.895251396648,0.814830811022,0.925585645991,0.0210143456365,0.880169656328,0.261946312693,sell
0.105399682285,0.772983233187,0.0277362605375,0.881225390738,0.00337978204242,0.678321678322,0.877496671105,0.818773849693,0.924968562749,0.0210147863598,0.873396653751,0.293086157767,hold
0.11010380782,0.765221113567,0.0294675267129,0.889332509404,0.00339223718579,0.391608391608,0.768308921438,0.837873957393,0.923711021886,0.0210542244026,0.878470522322,0.293006711609,hold
0.114753721327,0.758941748915,0.0308058471641,0.900200544627,0.00339983000815,0.465034965035,0.796271637816,0.832293605231,0.923926383199,0.0209675748715,0.87793709745,0.306917042438,hold
0.119434026426,0.753222483686,0.0322946504611,0.909008846882,0.00348951146804,0.48951048951,0.805592543276,0.830609200172,0.924251939875,0.020918695329,0.872785162093,0.307712894025,hold
0.124085582722,0.748224431628,0.033862372187,0.920967717459,0.00353632289037,0.698060941828,0.854860186418,0.821705916292,0.92405026907,0.0207219927936,0.866575922691,0.301917843117,hold
0.128766709215,0.742964254885,0.0357110830342,0.920485865573,0.0035482770035,0.716748768473,0.846870838881,0.823149692056,0.924531427964,0.0202288161933,0.857915518505,0.306485628046,hold
